ae_mean,ae_var,rmse_mean,rmse_var,cf_mean,cf_var,zcr_mean,zcr_var,ber_mean,ber_var,sc_mean,sc_var,sb_mean,sb_var,sf_mean,sf_var,label
(0.29046371579170227+0j),(0.006157599855214357+0j),(0.12031596153974533+0j),(0.0012962011387571692+0j),(2.903792381286621+0j),(0.2857651114463806+0j),(86.46923065185547+0j),(629.21826171875+0j),(7.574222087860107-1.887284278869629j),(2181.468505859375+0j),(-1.6018787622451782-0.4744125008583069j),(74.25691986083984+0j),(0.8330241441726685-0.5019575357437134j),(24.86496925354004+0j),(-161.8921661376953+3.422107696533203j),(16669.23828125+0j),6
(0.23225826025009155+0j),(0.004052289295941591+0j),(0.0868685394525528+0j),(0.0004359410668257624+0j),(2.835127353668213+0j),(0.11839710921049118+0j),(73.81538391113281+0j),(575.673583984375+0j),(-3.039299488067627-2.557591438293457j),(14109.6884765625+0j),(-0.6475590467453003-0.12299997359514236j),(10.034037590026855+0j),(1.298479676246643+0.22322125732898712j),(12.431232452392578+0j),(-87.2890396118164-5.2809343338012695j),(6782.73828125+0j),6
(0.24908329546451569+0j),(0.008273275569081306+0j),(0.089779332280159+0j),(0.0004255408130120486+0j),(2.996690511703491+0j),(0.24785831570625305+0j),(76.5+0j),(620.6654052734375+0j),(22.395030975341797+8.452815055847168j),(40781.98046875+0j),(-0.8299373984336853+0.14523667097091675j),(19.401039123535156+0j),(2.051726818084717+0.49125850200653076j),(10.053828239440918+0j),(-82.89289093017578-12.705511093139648j),(18397.546875+0j),6
(0.30441635847091675+0j),(0.030188623815774918+0j),(0.1159869134426117+0j),(0.0034506137017160654+0j),(2.8214728832244873+0j),(0.2230885624885559+0j),(40.67692184448242+0j),(359.0802307128906+0j),(390.298095703125-28.965404510498047j),(14161795+0j),(1.2055026292800903-0.20135270059108734j),(51.176185607910156+0j),(4.213902950286865-0.18645329773426056j),(184.56668090820312+0j),(-38.2304573059082-10.320588111877441j),(180102.453125+0j),6
(0.22170902788639069+0j),(0.012814419344067574+0j),(0.08453536033630371+0j),(0.0008298946777358651+0j),(2.806422472000122+0j),(0.34369033575057983+0j),(43.9461555480957+0j),(552.435546875+0j),(-91.63880157470703+427.3504333496094j),(27054276+0j),(2.243079423904419+0.4726414680480957j),(148.9656524658203+0j),(4.871899604797363+0.1791708767414093j),(189.1306610107422+0j),(-77.12442779541016-11.075927734375j),(850120.4375+0j),6
(0.3766838610172272+0j),(0.04136490449309349+0j),(0.14360485970973969+0j),(0.005583931226283312+0j),(2.8323028087615967+0j),(0.22900138795375824+0j),(46.653846740722656+0j),(470.0878601074219+0j),(-453.1520080566406+319.8315734863281j),(136198912+0j),(12.785625457763672-2.052940845489502j),(8276.7216796875+0j),(15.883487701416016-0.6163354516029358j),(4387.57568359375+0j),(-23.129119873046875+11.254963874816895j),(512748.53125+0j),6
(0.23484356701374054+0j),(0.013712296262383461+0j),(0.09163554012775421+0j),(0.001136699109338224+0j),(2.718001127243042+0j),(0.32981252670288086+0j),(38.484615325927734+0j),(651.7113037109375+0j),(884.0420532226562+4360.6572265625j),(938628480+0j),(1.3004212379455566+0.6262565851211548j),(45.80021286010742+0j),(2.3993101119995117-1.3765556812286377j),(185.76390075683594+0j),(-44.356876373291016+20.151227951049805j),(311529.78125+0j),6
(0.30691176652908325+0j),(0.036193568259477615+0j),(0.12178065627813339+0j),(0.0037705835420638323+0j),(2.6853275299072266+0j),(0.2089911848306656+0j),(38.60769271850586+0j),(750.5614624023438+0j),(188.15707397460938-469.9331359863281j),(27811464+0j),(1.391511082649231-0.342745840549469j),(191.5957489013672+0j),(2.3691961765289307-0.8489969372749329j),(276.5990295410156+0j),(32.07590866088867+8.152225494384766j),(295342+0j),6
(0.27200692892074585+0j),(0.030561909079551697+0j),(0.10580454766750336+0j),(0.0046711512841284275+0j),(2.7836689949035645+0j),(0.3344345986843109+0j),(38.30769348144531+0j),(558.5360717773438+0j),(-360.8887939453125-4.6147141456604j),(22858468+0j),(5.040538311004639-1.3460979461669922j),(925.8450927734375+0j),(8.956694602966309+0.6757782697677612j),(1131.09375+0j),(-1.9581514596939087+29.157329559326172j),(272744.125+0j),6
(0.32317644357681274+0j),(0.029003575444221497+0j),(0.1303611546754837+0j),(0.004279474262148142+0j),(2.6995291709899902+0j),(0.18735840916633606+0j),(35.015384674072266+0j),(378.4305419921875+0j),(420.55413818359375+347.8127136230469j),(22640460+0j),(0.4422900378704071-0.6183171272277832j),(107.17597961425781+0j),(2.118542432785034-3.0134150981903076j),(649.2005004882812+0j),(-1.9775676727294922+34.92856216430664j),(167539.375+0j),6
(0.42727333307266235+0j),(0.02811995893716812+0j),(0.16584520041942596+0j),(0.004393456503748894+0j),(2.861058473587036+0j),(0.1269313395023346+0j),(49.9923095703125+0j),(405.97686767578125+0j),(-353.3111267089844+456.4442443847656j),(68312968+0j),(1.9249187707901+0.8190723657608032j),(1276.16650390625+0j),(7.432401180267334+0.24281471967697144j),(1786.3226318359375+0j),(4.058533668518066+20.55638885498047j),(35868.8984375+0j),6
(0.38496682047843933+0j),(0.020797813311219215+0j),(0.15074481070041656+0j),(0.002380703343078494+0j),(2.7798125743865967+0j),(0.10667743533849716+0j),(48.67692184448242+0j),(338.5725402832031+0j),(-173.80177307128906-571.7117309570312j),(22306592+0j),(-0.7191692590713501-2.310945510864258j),(956.5668334960938+0j),(4.218637943267822-0.9302573800086975j),(929.0388793945312+0j),(-4.080319404602051+57.36167526245117j),(297991.625+0j),6
(0.40276584029197693+0j),(0.03278421238064766+0j),(0.1547178030014038+0j),(0.004538319073617458+0j),(2.8900578022003174+0j),(0.4424644708633423+0j),(49.74615478515625+0j),(465.8201904296875+0j),(897.530029296875-227.43569946289062j),(91752056+0j),(0.29854610562324524+0.010881058871746063j),(73.55016326904297+0j),(3.0212879180908203+0.676423966884613j),(213.73956298828125+0j),(10.704080581665039-14.733037948608398j),(232250.953125+0j),6
(0.3627986013889313+0j),(0.00793614611029625+0j),(0.13728728890419006+0j),(0.00043429338256828487+0j),(2.833352565765381+0j),(0.12727563083171844+0j),(66.38461303710938+0j),(724.8982543945312+0j),(-25.64093780517578+103.47832489013672j),(1713954.125+0j),(16.871259689331055+0.573115885257721j),(6570.69189453125+0j),(52.830833435058594-0.2853394150733948j),(7281.77880859375+0j),(-54.96299362182617-14.281416893005371j),(140930.515625+0j),6
(0.3304896354675293+0j),(0.009707644581794739+0j),(0.13465960323810577+0j),(0.0008243739721365273+0j),(2.6625916957855225+0j),(0.13720978796482086+0j),(45.976924896240234+0j),(684.2532958984375+0j),(-82.3201904296875+137.6222381591797j),(16066457+0j),(5.618267059326172+2.814420700073242j),(6720.03857421875+0j),(38.96326446533203+2.6496658325195312j),(5875.3193359375+0j),(-28.720169067382812+30.276107788085938j),(67382.8125+0j),6
(0.3289708197116852+0j),(0.0072569590993225574+0j),(0.12707403302192688+0j),(0.0004999757511541247+0j),(2.788464307785034+0j),(0.13929371535778046+0j),(67.27692413330078+0j),(671.2771606445312+0j),(-44.11830139160156-19.53738784790039j),(361665.78125+0j),(19.151939392089844+1.634076714515686j),(17823.3828125+0j),(66.95362854003906-3.2981817722320557j),(13161.216796875+0j),(-14.299041748046875+8.033120155334473j),(210584.984375+0j),6
(0.29434487223625183+0j),(0.005504137370735407+0j),(0.11973681300878525+0j),(0.0005228453665040433+0j),(2.7231717109680176+0j),(0.1472688466310501+0j),(52.984615325927734+0j),(711.1536254882812+0j),(48.22713851928711-48.91575622558594j),(373925.6875+0j),(4.34902286529541-7.2343220710754395j),(9634.09765625+0j),(46.36881637573242-4.086040496826172j),(8101.033203125+0j),(-48.49571228027344+8.18641471862793j),(61197.4140625+0j),6
(0.2706697881221771+0j),(0.008321495726704597+0j),(0.1118735745549202+0j),(0.00046654249308630824+0j),(2.7317464351654053+0j),(0.13941428065299988+0j),(53.16923141479492+0j),(947.1251831054688+0j),(37.741451263427734-39.29850387573242j),(1716408.375+0j),(12.647570610046387+2.386439800262451j),(11002.798828125+0j),(50.54484939575195+1.7925974130630493j),(7568.11279296875+0j),(-58.38062286376953+20.186243057250977j),(65611.046875+0j),6
(0.28686782717704773+0j),(0.00512936944141984+0j),(0.11559192836284637+0j),(0.0004050307907164097+0j),(2.750227928161621+0j),(0.19684410095214844+0j),(55.153846740722656+0j),(868.5301513671875+0j),(76.33777618408203-43.88894271850586j),(1034491.875+0j),(12.401649475097656-10.467577934265137j),(14791.8408203125+0j),(60.51252365112305-4.819285869598389j),(11666.0322265625+0j),(-31.95559310913086-6.703005790710449j),(74225.234375+0j),6
(0.2878103256225586+0j),(0.006598879583179951+0j),(0.11859165132045746+0j),(0.000554284721147269+0j),(2.622742176055908+0j),(0.14387698471546173+0j),(51.06153869628906+0j),(762.59619140625+0j),(-179.070556640625+125.15202331542969j),(14207948+0j),(6.521698951721191-6.806801795959473j),(9516.4140625+0j),(47.00527572631836-1.9765721559524536j),(6444.20703125+0j),(-36.93402099609375+0.45379921793937683j),(43448.01953125+0j),6
(0.3124333322048187+0j),(0.00563955819234252+0j),(0.12099239975214005+0j),(0.0005353958695195615+0j),(2.777691602706909+0j),(0.10193461179733276+0j),(67.55384826660156+0j),(1036.6317138671875+0j),(-50.24714279174805+49.057865142822266j),(215991.921875+0j),(13.586222648620605+15.1170072555542j),(28335.56640625+0j),(65.6246109008789+17.276676177978516j),(14679.279296875+0j),(-65.7220230102539+40.054718017578125j),(224769.9375+0j),6
(0.2921898365020752+0j),(0.004941358231008053+0j),(0.12499908357858658+0j),(0.0006027178606018424+0j),(2.700058937072754+0j),(0.23359452188014984+0j),(60.22307586669922+0j),(1176.342529296875+0j),(120.34117889404297-58.373870849609375j),(2737598.25+0j),(8.938091278076172+11.4234619140625j),(13852.0927734375+0j),(57.056297302246094+2.1095616817474365j),(12948.04296875+0j),(-58.43596649169922+8.90255355834961j),(91682.390625+0j),6
(0.2968423664569855+0j),(0.0065955063328146935+0j),(0.12468315660953522+0j),(0.0005421348614618182+0j),(2.73995304107666+0j),(0.18316882848739624+0j),(57.60769271850586+0j),(1167.853759765625+0j),(78.98394012451172-116.60638427734375j),(3515854.75+0j),(12.505989074707031+1.629358172416687j),(9942.57421875+0j),(49.31271743774414-1.6639260053634644j),(6621.09619140625+0j),(-61.27375411987305-15.608063697814941j),(52947.453125+0j),6
(0.3997213542461395+0j),(0.014904170297086239+0j),(0.13675732910633087+0j),(0.0016517589101567864+0j),(3.4781739711761475+0j),(0.26002857089042664+0j),(138.76153564453125+0j),(2806.08935546875+0j),(-0.5882738828659058-1.131260633468628j),(1488.2288818359375+0j),(-0.7260237336158752+0.14136692881584167j),(11.474898338317871+0j),(1.2129625082015991+0.171015664935112j),(29.255186080932617+0j),(-210.20606994628906+8.016878128051758j),(111667.1484375+0j),6
(0.5192772746086121+0j),(0.01058363076299429+0j),(0.18703576922416687+0j),(0.0013087503612041473+0j),(3.2669742107391357+0j),(0.1808139532804489+0j),(145.15383911132812+0j),(1349.2686767578125+0j),(-0.5422292351722717+0.17060425877571106j),(216.38211059570312+0j),(-0.6265231370925903-0.5790032148361206j),(24.896387100219727+0j),(2.1229159832000732-0.32295769453048706j),(20.541912078857422+0j),(-260.91033935546875-60.80050277709961j),(471723.3125+0j),6
(0.37594345211982727+0j),(0.013502511195838451+0j),(0.12465246021747589+0j),(0.001181728788651526+0j),(3.2779197692871094+0j),(0.1848316639661789+0j),(97.70769500732422+0j),(1096.5760498046875+0j),(-5.791288375854492+1.6424248218536377j),(6262.19921875+0j),(-0.23304811120033264+0.13598783314228058j),(43.305824279785156+0j),(2.7207603454589844+0.01946667954325676j),(98.93721008300781+0j),(-174.26068115234375+6.934533596038818j),(135725.28125+0j),6
(0.4016096889972687+0j),(0.011920646764338017+0j),(0.12757523357868195+0j),(0.0008279299945570529+0j),(3.3016700744628906+0j),(0.21947695314884186+0j),(109.0999984741211+0j),(2601.62841796875+0j),(11.01963996887207+7.638491630554199j),(25669.09375+0j),(-0.3724752366542816-0.09720837324857712j),(7.957584857940674+0j),(1.358519434928894+0.14829616248607635j),(18.594646453857422+0j),(-195.4878387451172+29.914228439331055j),(149269.609375+0j),6
(0.6005474328994751+0j),(0.013177880086004734+0j),(0.20984184741973877+0j),(0.0018637432949617505+0j),(3.121079921722412+0j),(0.11166646331548691+0j),(160.8230743408203+0j),(6824.49951171875+0j),(0.6055160164833069+1.4274729490280151j),(602.1580810546875+0j),(-0.5258588194847107+0.014314926229417324j),(9.379039764404297+0j),(1.6823252439498901+0.007550263311713934j),(13.464038848876953+0j),(-352.64727783203125+7.73463773727417j),(225527.0625+0j),6
(0.4786297082901001+0j),(0.022037744522094727+0j),(0.16025011241436005+0j),(0.002545560710132122+0j),(3.3642022609710693+0j),(0.17437638342380524+0j),(144.73077392578125+0j),(9050.7041015625+0j),(-39.287879943847656+32.509361267089844j),(461867.125+0j),(-0.25422927737236023-0.21338611841201782j),(29.232471466064453+0j),(2.6077723503112793-0.13738150894641876j),(80.8752670288086+0j),(-280.45367431640625-9.7594575881958j),(302166.28125+0j),6
(0.39058321714401245+0j),(0.017420988529920578+0j),(0.13589192926883698+0j),(0.0017640087753534317+0j),(3.1706268787384033+0j),(0.1977718472480774+0j),(90.80000305175781+0j),(1203.3599853515625+0j),(63.27839279174805-57.113311767578125j),(887578.4375+0j),(0.0606856644153595+0.18771204352378845j),(57.721778869628906+0j),(2.7649948596954346+0.23668184876441956j),(153.87606811523438+0j),(-177.8313751220703-3.897078275680542j),(73783.140625+0j),6
(0.5460395216941833+0j),(0.02461494877934456+0j),(0.19413185119628906+0j),(0.0032338702585548162+0j),(3.1903347969055176+0j),(0.11190712451934814+0j),(131.41539001464844+0j),(1977.8275146484375+0j),(-0.1618165522813797-0.676915168762207j),(2940.085205078125+0j),(-0.47531163692474365+0.05138004571199417j),(20.199365615844727+0j),(1.9857242107391357+0.08065275847911835j),(50.9118766784668+0j),(-291.6754455566406+11.653278350830078j),(177857.734375+0j),6
(0.48628494143486023+0j),(0.0243818499147892+0j),(0.1747685968875885+0j),(0.004061581566929817+0j),(3.1397125720977783+0j),(0.14071689546108246+0j),(122.4153823852539+0j),(2625.519775390625+0j),(4.146462917327881+3.162566900253296j),(2978.427001953125+0j),(-1.1588903665542603-0.1066218763589859j),(48.10440444946289+0j),(1.9004123210906982-0.5709055066108704j),(33.749412536621094+0j),(-295.3957824707031+39.42348861694336j),(393632.84375+0j),6
(0.4356691837310791+0j),(0.018541786819696426+0j),(0.15236806869506836+0j),(0.0022989881690591574+0j),(3.1719789505004883+0j),(0.20432955026626587+0j),(91.62307739257812+0j),(743.7117919921875+0j),(-2.06489634513855+3.806750774383545j),(6716.44677734375+0j),(-0.6388872265815735-0.01459853071719408j),(11.030614852905273+0j),(1.8390450477600098+0.18906532227993011j),(17.336875915527344+0j),(-231.67190551757812-17.492795944213867j),(133568.96875+0j),6
(0.5617473721504211+0j),(0.012312378734350204+0j),(0.19766589999198914+0j),(0.0016753214877098799+0j),(3.3098456859588623+0j),(0.1118658110499382+0j),(172.6615447998047+0j),(4299.39306640625+0j),(-0.6535309553146362+0.4807935953140259j),(701.9933471679688+0j),(-0.6169746518135071-0.09852790832519531j),(10.935760498046875+0j),(1.7547329664230347-0.35882067680358887j),(23.391897201538086+0j),(-319.83453369140625+43.24141311645508j),(1528226.125+0j),6
(0.4251842796802521+0j),(0.027501221746206284+0j),(0.14062625169754028+0j),(0.0025862085167318583+0j),(3.308367967605591+0j),(0.24114525318145752+0j),(129.87692260742188+0j),(2892.4462890625+0j),(0.18968716263771057-3.019199848175049j),(4531.48876953125+0j),(1.5207092761993408+0.5177866816520691j),(614.840087890625+0j),(5.120942115783691+0.49808865785598755j),(840.2021484375+0j),(-320.97137451171875-29.843624114990234j),(308799.5625+0j),6
(0.3119340240955353+0j),(0.006004291120916605+0j),(0.11553565412759781+0j),(0.0007781729800626636+0j),(3.054680824279785+0j),(0.20264390110969543+0j),(69.64615631103516+0j),(1036.70556640625+0j),(32.56282424926758-7.021749973297119j),(166836.90625+0j),(-0.6670029759407043-0.23869356513023376j),(23.679014205932617+0j),(2.323519229888916-0.18569540977478027j),(22.55137062072754+0j),(-145.77520751953125-20.96843719482422j),(72636.3203125+0j),6
(0.3961707353591919+0j),(0.021348610520362854+0j),(0.1377667784690857+0j),(0.0013190823374316096+0j),(3.2773759365081787+0j),(0.2859346866607666+0j),(91.21538543701172+0j),(1700.4305419921875+0j),(2.9403061866760254+36.618282318115234j),(55718.02734375+0j),(0.006699291057884693+0.6451637148857117j),(52.74164962768555+0j),(2.5369045734405518+0.2629762291908264j),(107.77637481689453+0j),(-146.44723510742188-6.614268779754639j),(154837.765625+0j),6
(0.45680660009384155+0j),(0.015043336898088455+0j),(0.15517763793468475+0j),(0.0009709596633911133+0j),(3.2582850456237793+0j),(0.2968195974826813+0j),(118.03845977783203+0j),(2048.40625+0j),(1.2090258598327637-2.6156580448150635j),(4306.19482421875+0j),(-0.745901346206665-0.18259121477603912j),(24.695070266723633+0j),(2.2126457691192627-0.17843089997768402j),(22.557621002197266+0j),(-215.64083862304688+24.898244857788086j),(381897.53125+0j),6
(0.5355855822563171+0j),(0.01497654989361763+0j),(0.1786327213048935+0j),(0.001362388371489942+0j),(3.266456365585327+0j),(0.12572184205055237+0j),(131.27691650390625+0j),(1162.907958984375+0j),(-8.064046859741211+2.708932876586914j),(6844.17724609375+0j),(-0.6712802648544312+0.04894617944955826j),(13.749363899230957+0j),(1.8530446290969849+0.10734568536281586j),(20.366477966308594+0j),(-289.06732177734375+29.604665756225586j),(145596.828125+0j),6
(0.5522592663764954+0j),(0.020386885851621628+0j),(0.19304890930652618+0j),(0.0028525893576443195+0j),(3.192493200302124+0j),(0.1114865243434906+0j),(157.96153259277344+0j),(3054.56005859375+0j),(-0.983613133430481-1.3172682523727417j),(548.8530883789062+0j),(-0.7461224794387817-0.39042675495147705j),(808.6428833007812+0j),(4.3684892654418945+0.6921138167381287j),(914.9191284179688+0j),(-427.5498046875-6.503652572631836j),(257902.203125+0j),6
(0.3142845630645752+0j),(0.009947609156370163+0j),(0.10621035844087601+0j),(0.0008831492741592228+0j),(3.2583892345428467+0j),(0.3115619719028473+0j),(99.79230499267578+0j),(1713.4415283203125+0j),(5.090352535247803+0.6314511895179749j),(36664.96484375+0j),(-1.233174204826355+0.25135114789009094j),(32.1803092956543+0j),(1.19466233253479+0.344992995262146j),(10.376636505126953+0j),(-215.57557678222656-20.779754638671875j),(343897.53125+0j),6
(0.36986929178237915+0j),(0.011644980870187283+0j),(0.1284625083208084+0j),(0.0006466330960392952+0j),(3.0869834423065186+0j),(0.2250140905380249+0j),(76.66922760009766+0j),(1880.9598388671875+0j),(4.356939315795898+95.7420883178711j),(513211.3125+0j),(-1.1040453910827637+0.18884578347206116j),(52.99599075317383+0j),(1.8216009140014648+0.0850352868437767j),(30.86422348022461+0j),(-179.80113220214844-4.983229637145996j),(147902.328125+0j),6
(0.4634772539138794+0j),(0.012498817406594753+0j),(0.1610412448644638+0j),(0.0012194609735161066+0j),(3.330322742462158+0j),(0.255811482667923+0j),(143.63076782226562+0j),(2824.217529296875+0j),(-5.978417873382568-0.12489333748817444j),(4350.9658203125+0j),(-1.1045137643814087+0.2356266975402832j),(12.955164909362793+0j),(0.8548438549041748+0.1523001492023468j),(8.023393630981445+0j),(-331.3555908203125+2.957174062728882j),(147840.453125+0j),6
(0.4007889926433563+0j),(0.006032968405634165+0j),(0.149191215634346+0j),(0.0005858922959305346+0j),(2.830345630645752+0j),(0.07460819184780121+0j),(123.63076782226562+0j),(3191.29443359375+0j),(-18.236604690551758-12.92785358428955j),(111422.8359375+0j),(-9.724142074584961-12.755902290344238j),(39852.71875+0j),(64.40308380126953-6.016937255859375j),(28076.619140625+0j),(327.3427734375+375.758056640625j),(19404392+0j),6
(0.47906845808029175+0j),(0.004560436587780714+0j),(0.1756252497434616+0j),(0.0006337112281471491+0j),(2.8799521923065186+0j),(0.04964819177985191+0j),(136.2846221923828+0j),(1380.372802734375+0j),(1.7596601247787476-0.8070327639579773j),(2324.09716796875+0j),(21.25011444091797+6.003606796264648j),(20637.572265625+0j),(69.34304809570312+4.582415580749512j),(10899.708984375+0j),(204.05772399902344-70.34920501708984j),(974237.0625+0j),6
(0.5501570701599121+0j),(0.00509446719661355+0j),(0.20555630326271057+0j),(0.0004689850611612201+0j),(2.8499269485473633+0j),(0.05407748371362686+0j),(140.56922912597656+0j),(1682.9990234375+0j),(-3.1879310607910156-2.6265861988067627j),(3058.770263671875+0j),(-9.98598861694336+58.53937911987305j),(303115.71875+0j),(127.10021209716797+25.747879028320312j),(235966+0j),(315.7110290527344-1.4926307201385498j),(5235746+0j),6
(0.492759108543396+0j),(0.007339857053011656+0j),(0.18152514100074768+0j),(0.0011123361764475703+0j),(2.9082136154174805+0j),(0.0912507101893425+0j),(131.8384552001953+0j),(1640.4892578125+0j),(-3.0411934852600098-0.15949073433876038j),(1125.2581787109375+0j),(-3.3840954303741455+10.163481712341309j),(30172.82421875+0j),(72.1201171875+7.891992092132568j),(22999.740234375+0j),(301.0531311035156-29.882474899291992j),(2217093+0j),6
(0.5471592545509338+0j),(0.008524746634066105+0j),(0.20293930172920227+0j),(0.0011141367722302675+0j),(2.8640191555023193+0j),(0.07594846934080124+0j),(144.60000610351562+0j),(3432.055419921875+0j),(0.0836181640625+1.316353440284729j),(2124.121826171875+0j),(29.233097076416016-15.14295768737793j),(131350.09375+0j),(105.44770050048828+11.665392875671387j),(84210.4609375+0j),(113.33222961425781-3.904015064239502j),(1771088.25+0j),6
(0.538726806640625+0j),(0.004257769789546728+0j),(0.20190885663032532+0j),(0.0006306719151325524+0j),(2.8327174186706543+0j),(0.05720687657594681+0j),(136+0j),(1889.138427734375+0j),(-1.813509464263916+1.6224839687347412j),(1114.6829833984375+0j),(19.031055450439453+0.4597715735435486j),(17489.1796875+0j),(70.98628997802734+6.416882514953613j),(12820.416015625+0j),(135.46588134765625+49.62499237060547j),(2045415.125+0j),6
(0.5535848736763+0j),(0.005510642193257809+0j),(0.20111052691936493+0j),(0.0005749415722675622+0j),(2.8982222080230713+0j),(0.06350941210985184+0j),(120.05384826660156+0j),(839.6047973632812+0j),(-0.32750582695007324+7.184198379516602j),(2274.956787109375+0j),(7.530948638916016-4.245495319366455j),(7408.1513671875+0j),(55.06562042236328-1.9259394407272339j),(6195.45361328125+0j),(292.9388427734375+38.5905876159668j),(455411.75+0j),6
(0.5337057113647461+0j),(0.006225820165127516+0j),(0.19848310947418213+0j),(0.0004471840220503509+0j),(2.8607733249664307+0j),(0.061608266085386276+0j),(138.55384826660156+0j),(1874.0009765625+0j),(5.442160129547119+2.5264759063720703j),(2963.694091796875+0j),(3.882514238357544-1.864516258239746j),(6121.76611328125+0j),(45.74973678588867-2.0785574913024902j),(4641.244140625+0j),(220.18212890625-0.7750211358070374j),(571101.625+0j),6
(0.5077568888664246+0j),(0.005287445615977049+0j),(0.18548916280269623+0j),(0.000743456999771297+0j),(2.9421329498291016+0j),(0.0626709908246994+0j),(154.6846160888672+0j),(2074.400634765625+0j),(-2.448901414871216+0.884501039981842j),(605.0204467773438+0j),(13.348725318908691-13.439717292785645j),(19169.123046875+0j),(68.20226287841797-1.8783109188079834j),(13917.0146484375+0j),(179.51719665527344-168.63546752929688j),(3846564+0j),6
(0.557853102684021+0j),(0.004429501015692949+0j),(0.20522864162921906+0j),(0.000597315956838429+0j),(2.855360984802246+0j),(0.04193681851029396+0j),(143.2153778076172+0j),(2543.64599609375+0j),(-1.5103739500045776+3.1031627655029297j),(1499.701904296875+0j),(1.5691349506378174-8.916192054748535j),(14786.1201171875+0j),(54.14445877075195-9.890252113342285j),(7945.0048828125+0j),(141.07962036132812+11.16054916381836j),(737169.25+0j),6
(0.7360973358154297+0j),(0.00908255111426115+0j),(0.2664422392845154+0j),(0.0007381466566585004+0j),(2.9264066219329834+0j),(0.07884081453084946+0j),(87.32307434082031+0j),(306.5879211425781+0j),(1.0435822010040283-7.158342361450195j),(16563.296875+0j),(0.6048069000244141+0.37357547879219055j),(65.74899291992188+0j),(3.089022159576416+0.629120945930481j),(178.8604736328125+0j),(-4.513134956359863+50.68008804321289j),(720900.8125+0j),6
(0.7224916815757751+0j),(0.009487273171544075+0j),(0.2646293342113495+0j),(0.000954598595853895+0j),(2.925368070602417+0j),(0.06049265339970589+0j),(90.8923110961914+0j),(462.46533203125+0j),(-8.846892356872559-4.651672840118408j),(12996.7509765625+0j),(0.49833181500434875-0.36618977785110474j),(98.37300872802734+0j),(3.0730960369110107-0.5740410089492798j),(78.09992218017578+0j),(154.91551208496094+172.74461364746094j),(3304681.5+0j),6
(0.7329024076461792+0j),(0.009223680943250656+0j),(0.27293530106544495+0j),(0.0008340238127857447+0j),(2.87207293510437+0j),(0.0647958368062973+0j),(85.27692413330078+0j),(413.6310119628906+0j),(5.298403263092041+1.0055274963378906j),(8721.587890625+0j),(1.582982063293457-0.08327414095401764j),(36.69166946411133+0j),(3.649150848388672-0.6457372903823853j),(115.18566131591797+0j),(-44.98271179199219-29.259788513183594j),(621410.9375+0j),6
(0.7611358761787415+0j),(0.008980818092823029+0j),(0.2746090292930603+0j),(0.0008390197181142867+0j),(2.918941020965576+0j),(0.08912607282400131+0j),(87.47692108154297+0j),(409.3263854980469+0j),(-3.3169732093811035-9.825752258300781j),(15316.0927734375+0j),(0.35326218605041504+0.49115297198295593j),(49.6219596862793+0j),(3.790666103363037+0.32827603816986084j),(234.06155395507812+0j),(-136.47634887695312+94.94185638427734j),(2949551.5+0j),6
(0.7478466033935547+0j),(0.009462392888963223+0j),(0.27435871958732605+0j),(0.001159290550276637+0j),(2.900861978530884+0j),(0.08371478319168091+0j),(85.84615325927734+0j),(367.0532531738281+0j),(6.449635028839111-9.785085678100586j),(30369.5234375+0j),(8.310799598693848+2.782935857772827j),(4611.45947265625+0j),(7.203312397003174-0.20103873312473297j),(1661.6309814453125+0j),(-32.24299621582031-12.173086166381836j),(1224534.5+0j),6
(0.6517606377601624+0j),(0.009421815164387226+0j),(0.2500143349170685+0j),(0.0010537371272221208+0j),(2.805586099624634+0j),(0.10553447157144547+0j),(68.32307434082031+0j),(245.31100463867188+0j),(16.793437957763672+0.43614593148231506j),(162039.546875+0j),(1.0385242700576782+0.22129733860492706j),(43.78519058227539+0j),(4.465810298919678+2.076744556427002j),(1063.241455078125+0j),(19.77716636657715-114.57356262207031j),(874579.25+0j),6
(0.733323335647583+0j),(0.009546484798192978+0j),(0.27679070830345154+0j),(0.0009182700887322426+0j),(2.7972137928009033+0j),(0.07239776849746704+0j),(99.19999694824219+0j),(276.3599853515625+0j),(4.672010898590088+14.261979103088379j),(19162.41015625+0j),(1.1566832065582275+0.36811012029647827j),(23.71242332458496+0j),(2.3838326930999756+0.1708427220582962j),(70.41001892089844+0j),(14.334442138671875-52.04365158081055j),(296308.6875+0j),6
(0.6406463384628296+0j),(0.010609138756990433+0j),(0.23631976544857025+0j),(0.0018073127139359713+0j),(2.893115282058716+0j),(0.1126636490225792+0j),(100.73846435546875+0j),(382.6700439453125+0j),(14.414318084716797-15.508028984069824j),(97166.5234375+0j),(1.5307812690734863+0.8720945119857788j),(180.716552734375+0j),(2.6168460845947266+0.16100968420505524j),(286.0144958496094+0j),(-95.90543365478516-82.73196411132812j),(2152704.75+0j),6
(0.645635724067688+0j),(0.009160798974335194+0j),(0.236933171749115+0j),(0.0009242348605766892+0j),(2.9580624103546143+0j),(0.08189942687749863+0j),(80.36923217773438+0j),(428.55596923828125+0j),(-10.54979419708252-24.95177459716797j),(97361.3125+0j),(0.35748976469039917+0.5379555225372314j),(117.14433288574219+0j),(2.3155434131622314+1.229955792427063j),(136.4443359375+0j),(0.1861637979745865-1.728564977645874j),(155088.40625+0j),6
